"","Hummingbird","Iplant_Double","Time","Bird","Plant","Yobs","DateP","Transect_R","Month","Year","Traitmatch","All_Flowers","Used_Flowers","FlowerA","BAll_Flowers","BUsed_Flowers","Thresh","BFlowerA","jBird","jPlant"
"8816","Purple-bibbed Whitetip","Besleria solanoides","186",9,14,0,2015-09-23,"1500_1700",9,"2015",0.307,3367,2792.5,878,1,TRUE,1334.667,FALSE,9,2
"8817","Purple-bibbed Whitetip","Besleria solanoides","205",9,14,0,2014-11-05,"1700_1900",11,"2014",0.307,6969.75,6400.85,4017.65,1,TRUE,1334.667,TRUE,9,2
"8818","Purple-bibbed Whitetip","Besleria solanoides","230",9,14,0,2015-04-28,"1900_2100",4,"2015",0.307,999.6667,339.1667,276.0833,1,FALSE,1334.667,FALSE,9,2
"8819","Purple-bibbed Whitetip","Besleria solanoides","179",9,14,0,2013-10-17,"1500_1700",10,"2013",0.307,8851.649,8234.628,6188.128,1,TRUE,1334.667,TRUE,9,2
"8820","Purple-bibbed Whitetip","Besleria solanoides","206",9,14,0,2014-11-19,"1700_1900",11,"2014",0.307,5708.133,4978.267,3664.467,1,TRUE,1334.667,TRUE,9,2
"8821","Purple-bibbed Whitetip","Besleria solanoides","1009",9,14,0,2015-09-08,"2100_2300",9,"2015",0.307,3490.667,2888,1409.25,1,TRUE,1334.667,TRUE,9,2
"8822","Purple-bibbed Whitetip","Besleria solanoides","814",9,14,0,2015-10-20,"1900_2100",10,"2015",0.307,9649,9199.333,5335.667,1,TRUE,1334.667,TRUE,9,2
"8823","Purple-bibbed Whitetip","Besleria solanoides","789",9,14,0,2013-09-13,"1900_2100",9,"2013",0.307,13999.73,13199.37,11170.03,1,TRUE,1334.667,TRUE,9,2
"8824","Purple-bibbed Whitetip","Besleria solanoides","198",9,14,0,2014-03-25,"1700_1900",3,"2014",0.307,555.55,29.8,2,1,FALSE,1334.667,FALSE,9,2
"8825","Purple-bibbed Whitetip","Besleria solanoides","260",9,14,0,2013-07-31,"2100_2300",7,"2013",0.307,13105,1113.833,0,1,TRUE,1334.667,FALSE,9,2
"8826","Purple-bibbed Whitetip","Besleria solanoides","452",9,14,0,2015-09-22,"1900_2100",9,"2015",0.307,7811.25,7265,4259.75,1,TRUE,1334.667,TRUE,9,2
"8827","Purple-bibbed Whitetip","Besleria solanoides","800",9,14,0,2013-10-23,"2100_2300",10,"2013",0.307,5950.181,5420.739,3179.256,1,TRUE,1334.667,TRUE,9,2
"8828","Purple-bibbed Whitetip","Besleria solanoides","219",9,14,0,2013-09-12,"1900_2100",9,"2013",0.307,14247.08,13420.74,11759.17,1,TRUE,1334.667,TRUE,9,2
"8829","Purple-bibbed Whitetip","Besleria solanoides","421",9,14,1,2014-11-09,"1500_1700",11,"2014",0.307,4324.75,3622.5,2880.25,1,TRUE,1334.667,TRUE,9,2
"8830","Purple-bibbed Whitetip","Besleria solanoides","811",9,14,0,2013-10-22,"1700_1900",10,"2013",0.307,11324.58,10666.39,7106.389,1,TRUE,1334.667,TRUE,9,2
"8831","Purple-bibbed Whitetip","Besleria solanoides","633",9,14,0,2015-10-20,"1700_1900",10,"2015",0.307,8722,8221.333,2911.333,1,TRUE,1334.667,TRUE,9,2
"8832","Purple-bibbed Whitetip","Besleria solanoides","263",9,14,0,2013-08-03,"2100_2300",8,"2013",0.307,13105,1113.833,0,1,TRUE,1334.667,FALSE,9,2
"8833","Purple-bibbed Whitetip","Besleria solanoides","189",9,14,0,2013-09-12,"1700_1900",9,"2013",0.307,14041.19,13157.77,10477.37,1,TRUE,1334.667,TRUE,9,2
"8834","Purple-bibbed Whitetip","Besleria solanoides","812",9,14,0,2015-04-28,"1900_2100",4,"2015",0.307,999.6667,339.1667,276.0833,1,FALSE,1334.667,FALSE,9,2
"8835","Purple-bibbed Whitetip","Besleria solanoides","807",9,14,0,2015-10-23,"2100_2300",10,"2015",0.307,8237,7799.667,5151,1,TRUE,1334.667,TRUE,9,2
"8836","Purple-bibbed Whitetip","Besleria solanoides","815",9,14,0,2014-11-06,"1700_1900",11,"2014",0.307,6715.75,6081.25,4462.5,1,TRUE,1334.667,TRUE,9,2
"8837","Purple-bibbed Whitetip","Besleria solanoides","267",9,14,0,2013-08-05,"1900_2100",8,"2013",0.307,7772.167,1119.833,0,1,TRUE,1334.667,FALSE,9,2
"8838","Purple-bibbed Whitetip","Besleria solanoides","245",9,14,0,2014-09-11,"2100_2300",9,"2014",0.307,5001.333,4356.667,2969.333,1,TRUE,1334.667,TRUE,9,2
"8839","Purple-bibbed Whitetip","Besleria solanoides","808",9,14,0,2014-09-23,"1900_2100",9,"2014",0.307,7371.167,6920.083,4048.167,1,TRUE,1334.667,TRUE,9,2
"8840","Purple-bibbed Whitetip","Besleria solanoides","256",9,14,0,2014-06-04,"1700_1900",6,"2014",0.307,1281.3,534,122.6,1,FALSE,1334.667,FALSE,9,2
"8841","Purple-bibbed Whitetip","Besleria solanoides","202",9,14,0,2014-10-07,"1700_1900",10,"2014",0.307,5960,5627.7,2804.75,1,TRUE,1334.667,TRUE,9,2
"8842","Purple-bibbed Whitetip","Besleria solanoides","244",9,14,0,2014-09-10,"2100_2300",9,"2014",0.307,5001.333,4356.667,2969.333,1,TRUE,1334.667,TRUE,9,2
"8843","Purple-bibbed Whitetip","Besleria solanoides","178",9,14,0,2013-10-09,"1500_1700",10,"2013",0.307,8964.961,8269.211,6528.211,1,TRUE,1334.667,TRUE,9,2
"8844","Purple-bibbed Whitetip","Besleria solanoides","792",9,14,0,2014-09-10,"1900_2100",9,"2014",0.307,6513.667,6096.667,3280,1,TRUE,1334.667,TRUE,9,2
"8845","Purple-bibbed Whitetip","Besleria solanoides","255",9,14,0,2014-11-19,"2100_2300",11,"2014",0.307,4627.6,4118.2,3291,1,TRUE,1334.667,TRUE,9,2
"8846","Purple-bibbed Whitetip","Besleria solanoides","250",9,14,0,2015-10-20,"2100_2300",10,"2015",0.307,7592.333,7161.667,4457.667,1,TRUE,1334.667,TRUE,9,2
"8847","Purple-bibbed Whitetip","Besleria solanoides","184",9,14,0,2015-02-26,"1500_1700",2,"2015",0.307,998.9167,50.33333,8,1,FALSE,1334.667,FALSE,9,2
"8848","Purple-bibbed Whitetip","Besleria solanoides","264",9,14,0,2013-08-04,"2100_2300",8,"2013",0.307,13105,1113.833,0,1,TRUE,1334.667,FALSE,9,2
"8849","Purple-bibbed Whitetip","Besleria solanoides","786",9,14,0,2014-10-22,"1700_1900",10,"2014",0.307,7286.3,6894.2,4110.4,1,TRUE,1334.667,TRUE,9,2
"8850","Purple-bibbed Whitetip","Besleria solanoides","796",9,14,0,2015-10-20,"1900_2100",10,"2015",0.307,9649,9199.333,5335.667,1,TRUE,1334.667,TRUE,9,2
"8851","Purple-bibbed Whitetip","Besleria solanoides","187",9,14,0,2015-10-21,"1500_1700",10,"2015",0.307,4023.667,3548.333,878,1,TRUE,1334.667,FALSE,9,2
"8852","Purple-bibbed Whitetip","Besleria solanoides","259",9,14,0,2014-09-10,"1900_2100",9,"2014",0.307,6513.667,6096.667,3280,1,TRUE,1334.667,TRUE,9,2
"8853","Purple-bibbed Whitetip","Besleria solanoides","183",9,14,0,2014-10-14,"1500_1700",10,"2014",0.307,4092.25,3704.75,1935,1,TRUE,1334.667,TRUE,9,2
"8854","Purple-bibbed Whitetip","Besleria solanoides","453",9,14,0,2013-10-22,"1700_1900",10,"2013",0.307,11324.58,10666.39,7106.389,1,TRUE,1334.667,TRUE,9,2
"8855","Purple-bibbed Whitetip","Besleria solanoides","790",9,14,0,2013-10-04,"1900_2100",10,"2013",0.307,13311.51,12574.24,10270.98,1,TRUE,1334.667,TRUE,9,2
"8856","Purple-bibbed Whitetip","Besleria solanoides","636",9,14,0,2015-10-23,"1900_2100",10,"2015",0.307,10747.5,10283,6466,1,TRUE,1334.667,TRUE,9,2
"8857","Purple-bibbed Whitetip","Besleria solanoides","1007",9,14,0,2013-09-25,"2100_2300",9,"2013",0.307,7811.282,7268.574,5586.296,1,TRUE,1334.667,TRUE,9,2
"8858","Purple-bibbed Whitetip","Besleria solanoides","238",9,14,0,2013-09-04,"2100_2300",9,"2013",0.307,8260.769,7709.352,7168.13,1,TRUE,1334.667,TRUE,9,2
"8859","Purple-bibbed Whitetip","Besleria solanoides","181",9,14,0,2014-09-24,"1500_1700",9,"2014",0.307,2904.667,2606.167,968.25,1,TRUE,1334.667,FALSE,9,2
"8860","Purple-bibbed Whitetip","Besleria solanoides","631",9,14,0,2015-09-09,"1500_1700",9,"2015",0.307,2334.167,1670.417,142.5,1,TRUE,1334.667,FALSE,9,2
"8861","Purple-bibbed Whitetip","Besleria solanoides","252",9,14,0,2014-11-06,"1700_1900",11,"2014",0.307,6715.75,6081.25,4462.5,1,TRUE,1334.667,TRUE,9,2
"8862","Purple-bibbed Whitetip","Besleria solanoides","247",9,14,0,2014-10-23,"2100_2300",10,"2014",0.307,6209.65,5751.85,4341.3,1,TRUE,1334.667,TRUE,9,2
"8863","Purple-bibbed Whitetip","Besleria solanoides","785",9,14,0,2013-09-12,"1700_1900",9,"2013",0.307,14041.19,13157.77,10477.37,1,TRUE,1334.667,TRUE,9,2
"8864","Purple-bibbed Whitetip","Besleria solanoides","197",9,14,0,2013-11-07,"1700_1900",11,"2013",0.307,6959.16,6233.556,3890.102,1,TRUE,1334.667,TRUE,9,2
"8865","Purple-bibbed Whitetip","Besleria solanoides","801",9,14,0,2014-10-08,"2100_2300",10,"2014",0.307,5390.5,4851.15,3449.65,1,TRUE,1334.667,TRUE,9,2
"8866","Purple-bibbed Whitetip","Besleria solanoides","209",9,14,0,2015-05-13,"1700_1900",5,"2015",0.307,1052,548,222.0833,1,FALSE,1334.667,FALSE,9,2
"8867","Purple-bibbed Whitetip","Besleria solanoides","176",9,14,0,2013-09-10,"1500_1700",9,"2013",0.307,9261.444,8355.486,6943.236,1,TRUE,1334.667,TRUE,9,2
"8868","Purple-bibbed Whitetip","Besleria solanoides","231",9,14,0,2015-05-26,"1900_2100",5,"2015",0.307,1790.4,730.4,465.6,1,FALSE,1334.667,FALSE,9,2
"8869","Purple-bibbed Whitetip","Besleria solanoides","1216",9,14,0,2015-10-20,"2100_2300",10,"2015",0.307,7592.333,7161.667,4457.667,1,TRUE,1334.667,TRUE,9,2
"8870","Purple-bibbed Whitetip","Besleria solanoides","211",9,14,0,2015-09-22,"1700_1900",9,"2015",0.307,7149.25,6599.5,2423.75,1,TRUE,1334.667,TRUE,9,2
"8871","Purple-bibbed Whitetip","Besleria solanoides","228",9,14,0,2014-10-08,"1900_2100",10,"2014",0.307,8165.5,7717.35,4960.65,1,TRUE,1334.667,TRUE,9,2
"8872","Purple-bibbed Whitetip","Besleria solanoides","208",9,14,0,2015-03-27,"1700_1900",3,"2015",0.307,768.25,57.41667,26.5,1,FALSE,1334.667,FALSE,9,2
"8873","Purple-bibbed Whitetip","Besleria solanoides","214",9,14,0,2015-10-06,"1700_1900",10,"2015",0.307,8452.5,7951.333,2911.333,1,TRUE,1334.667,TRUE,9,2
"8874","Purple-bibbed Whitetip","Besleria solanoides","220",9,14,0,2013-09-25,"1900_2100",9,"2013",0.307,13268.53,12512.14,10199.36,1,TRUE,1334.667,TRUE,9,2
"8875","Purple-bibbed Whitetip","Besleria solanoides","803",9,14,0,2014-11-20,"2100_2300",11,"2014",0.307,4627.6,4118.2,3291,1,TRUE,1334.667,TRUE,9,2
"8876","Purple-bibbed Whitetip","Besleria solanoides","634",9,14,0,2013-10-12,"1900_2100",10,"2013",0.307,13481.54,12913.55,9948.883,1,TRUE,1334.667,TRUE,9,2
"8877","Purple-bibbed Whitetip","Besleria solanoides","237",9,14,0,2015-10-23,"1900_2100",10,"2015",0.307,10747.5,10283,6466,1,TRUE,1334.667,TRUE,9,2
"8878","Purple-bibbed Whitetip","Besleria solanoides","226",9,14,0,2014-06-05,"1900_2100",6,"2014",0.307,1389.8,349,175.8,1,FALSE,1334.667,FALSE,9,2
"8879","Purple-bibbed Whitetip","Besleria solanoides","797",9,14,0,2013-09-05,"2100_2300",9,"2013",0.307,8230.924,7724.194,6642.694,1,TRUE,1334.667,TRUE,9,2
"8880","Purple-bibbed Whitetip","Besleria solanoides","177",9,14,0,2013-09-30,"1500_1700",9,"2013",0.307,8634.631,7841.076,6236.376,1,TRUE,1334.667,TRUE,9,2
"8881","Purple-bibbed Whitetip","Besleria solanoides","795",9,14,0,2015-09-24,"1900_2100",9,"2015",0.307,8345.75,7847.5,4848.083,1,TRUE,1334.667,TRUE,9,2
"8882","Purple-bibbed Whitetip","Besleria solanoides","810",9,14,0,2014-12-02,"1900_2100",12,"2014",0.307,6878.25,6109,5188.25,1,TRUE,1334.667,TRUE,9,2
"8883","Purple-bibbed Whitetip","Besleria solanoides","241",9,14,0,2013-10-04,"2100_2300",10,"2013",0.307,7890.061,7335.178,5657.911,1,TRUE,1334.667,TRUE,9,2
"8884","Purple-bibbed Whitetip","Besleria solanoides","799",9,14,0,2013-10-11,"2100_2300",10,"2013",0.307,7917.058,7358.133,5359.467,1,TRUE,1334.667,TRUE,9,2
"8885","Purple-bibbed Whitetip","Besleria solanoides","195",9,14,0,2013-10-22,"1700_1900",10,"2013",0.307,11324.58,10666.39,7106.389,1,TRUE,1334.667,TRUE,9,2
"8886","Purple-bibbed Whitetip","Besleria solanoides","234",9,14,0,2015-09-23,"1900_2100",9,"2015",0.307,7811.25,7265,4259.75,1,TRUE,1334.667,TRUE,9,2
"8887","Purple-bibbed Whitetip","Besleria solanoides","217",9,14,0,2015-10-23,"1700_1900",10,"2015",0.307,9368.5,8843.5,3580,1,TRUE,1334.667,TRUE,9,2
"8888","Purple-bibbed Whitetip","Besleria solanoides","201",9,14,0,2014-09-13,"1700_1900",9,"2014",0.307,4715,4446.333,1475.333,1,TRUE,1334.667,TRUE,9,2
"8889","Purple-bibbed Whitetip","Besleria solanoides","804",9,14,0,2015-09-22,"2100_2300",9,"2015",0.307,6239,5710.75,3381.75,1,TRUE,1334.667,TRUE,9,2
"8890","Purple-bibbed Whitetip","Besleria solanoides","204",9,14,0,2014-10-22,"1700_1900",10,"2014",0.307,7286.3,6894.2,4110.4,1,TRUE,1334.667,TRUE,9,2
"8891","Purple-bibbed Whitetip","Besleria solanoides","802",9,14,0,2014-10-23,"2100_2300",10,"2014",0.307,6209.65,5751.85,4341.3,1,TRUE,1334.667,TRUE,9,2
"8892","Purple-bibbed Whitetip","Besleria solanoides","794",9,14,0,2015-09-23,"1900_2100",9,"2015",0.307,7811.25,7265,4259.75,1,TRUE,1334.667,TRUE,9,2
"8893","Purple-bibbed Whitetip","Besleria solanoides","791",9,14,0,2014-05-07,"1900_2100",5,"2014",0.307,789.8,195.8667,149.6667,1,FALSE,1334.667,FALSE,9,2
"8894","Purple-bibbed Whitetip","Besleria solanoides","188",9,14,0,2013-09-05,"1700_1900",9,"2013",0.307,13931.62,12966.76,10414.18,1,TRUE,1334.667,TRUE,9,2
"8895","Purple-bibbed Whitetip","Besleria solanoides","210",9,14,0,2015-06-08,"1700_1900",6,"2015",0.307,1594.5,890.75,308.5833,1,FALSE,1334.667,FALSE,9,2
"8896","Purple-bibbed Whitetip","Besleria solanoides","200",9,14,0,2014-09-11,"1700_1900",9,"2014",0.307,4715,4446.333,1475.333,1,TRUE,1334.667,TRUE,9,2
"8897","Purple-bibbed Whitetip","Besleria solanoides","629",9,14,0,2013-09-30,"1500_1700",9,"2013",0.307,8634.631,7841.076,6236.376,1,TRUE,1334.667,TRUE,9,2
"8898","Purple-bibbed Whitetip","Besleria solanoides","240",9,14,0,2013-09-20,"2100_2300",9,"2013",0.307,8002.539,7502.989,6053.556,1,TRUE,1334.667,TRUE,9,2
"8899","Purple-bibbed Whitetip","Besleria solanoides","265",9,14,0,2013-08-03,"1900_2100",8,"2013",0.307,7772.167,1119.833,0,1,TRUE,1334.667,FALSE,9,2
"8900","Purple-bibbed Whitetip","Besleria solanoides","805",9,14,0,2015-10-07,"2100_2300",10,"2015",0.307,7592.333,7161.667,4457.667,1,TRUE,1334.667,TRUE,9,2
"8901","Purple-bibbed Whitetip","Besleria solanoides","221",9,14,0,2013-10-04,"1900_2100",10,"2013",0.307,13311.51,12574.24,10270.98,1,TRUE,1334.667,TRUE,9,2
"8902","Purple-bibbed Whitetip","Besleria solanoides","635",9,14,0,2014-10-08,"1900_2100",10,"2014",0.307,8165.5,7717.35,4960.65,1,TRUE,1334.667,TRUE,9,2
"8903","Purple-bibbed Whitetip","Besleria solanoides","190",9,14,0,2013-09-24,"1700_1900",9,"2013",0.307,13324.99,12477.35,9283.487,1,TRUE,1334.667,TRUE,9,2
"8904","Purple-bibbed Whitetip","Besleria solanoides","798",9,14,0,2013-10-04,"2100_2300",10,"2013",0.307,7890.061,7335.178,5657.911,1,TRUE,1334.667,TRUE,9,2
"8905","Purple-bibbed Whitetip","Besleria solanoides","809",9,14,0,2014-11-06,"1700_1900",11,"2014",0.307,6715.75,6081.25,4462.5,1,TRUE,1334.667,TRUE,9,2
"8906","Purple-bibbed Whitetip","Besleria solanoides","257",9,14,0,2014-11-06,"1700_1900",11,"2014",0.307,6715.75,6081.25,4462.5,1,TRUE,1334.667,TRUE,9,2
"8907","Purple-bibbed Whitetip","Besleria solanoides","199",9,14,0,2014-06-03,"1700_1900",6,"2014",0.307,1281.3,534,122.6,1,FALSE,1334.667,FALSE,9,2
"8908","Purple-bibbed Whitetip","Besleria solanoides","232",9,14,0,2015-06-10,"1900_2100",6,"2015",0.307,1998,805.5,478.5833,1,FALSE,1334.667,FALSE,9,2
"8909","Purple-bibbed Whitetip","Besleria solanoides","248",9,14,0,2015-09-27,"2100_2300",9,"2015",0.307,7592.333,7161.667,4457.667,1,TRUE,1334.667,TRUE,9,2
"8910","Purple-bibbed Whitetip","Besleria solanoides","262",9,14,0,2013-08-02,"2100_2300",8,"2013",0.307,13105,1113.833,0,1,TRUE,1334.667,FALSE,9,2
"8911","Purple-bibbed Whitetip","Besleria solanoides","254",9,14,0,2014-09-10,"2100_2300",9,"2014",0.307,5001.333,4356.667,2969.333,1,TRUE,1334.667,TRUE,9,2
"8912","Purple-bibbed Whitetip","Besleria solanoides","222",9,14,0,2013-10-12,"1900_2100",10,"2013",0.307,13481.54,12913.55,9948.883,1,TRUE,1334.667,TRUE,9,2
"8913","Purple-bibbed Whitetip","Besleria solanoides","787",9,14,0,2015-09-24,"1700_1900",9,"2015",0.307,7149.25,6599.5,2423.75,1,TRUE,1334.667,TRUE,9,2
"8914","Purple-bibbed Whitetip","Besleria solanoides","258",9,14,0,2015-04-28,"1900_2100",4,"2015",0.307,999.6667,339.1667,276.0833,1,FALSE,1334.667,FALSE,9,2
"8915","Purple-bibbed Whitetip","Besleria solanoides","1191",9,14,0,2014-10-08,"2100_2300",10,"2014",0.307,5390.5,4851.15,3449.65,1,TRUE,1334.667,TRUE,9,2
"8916","Purple-bibbed Whitetip","Besleria solanoides","253",9,14,0,2015-06-09,"2100_2300",6,"2015",0.307,2032.25,637.5,468.25,1,FALSE,1334.667,FALSE,9,2
"8917","Purple-bibbed Whitetip","Besleria solanoides","223",9,14,0,2013-10-22,"1900_2100",10,"2013",0.307,10428.69,9911.222,6908.389,1,TRUE,1334.667,TRUE,9,2
"8918","Purple-bibbed Whitetip","Besleria solanoides","239",9,14,0,2013-09-13,"2100_2300",9,"2013",0.307,8002.539,7502.989,6053.556,1,TRUE,1334.667,TRUE,9,2
"8919","Purple-bibbed Whitetip","Besleria solanoides","215",9,14,0,2015-10-19,"1700_1900",10,"2015",0.307,8722,8221.333,2911.333,1,TRUE,1334.667,TRUE,9,2
"8920","Purple-bibbed Whitetip","Besleria solanoides","1008",9,14,0,2014-09-23,"2100_2300",9,"2014",0.307,5123.833,4486.417,3087.917,1,TRUE,1334.667,TRUE,9,2
"8921","Purple-bibbed Whitetip","Besleria solanoides","1192",9,14,0,2015-10-19,"2100_2300",10,"2015",0.307,7592.333,7161.667,4457.667,1,TRUE,1334.667,TRUE,9,2
"8922","Purple-bibbed Whitetip","Besleria solanoides","817",9,14,0,2013-08-05,"2100_2300",8,"2013",0.307,13105,1113.833,0,1,TRUE,1334.667,FALSE,9,2
"8923","Purple-bibbed Whitetip","Besleria solanoides","213",9,14,0,2015-09-24,"1700_1900",9,"2015",0.307,7149.25,6599.5,2423.75,1,TRUE,1334.667,TRUE,9,2
"8924","Purple-bibbed Whitetip","Besleria solanoides","816",9,14,0,2013-08-04,"2100_2300",8,"2013",0.307,13105,1113.833,0,1,TRUE,1334.667,FALSE,9,2
"8925","Purple-bibbed Whitetip","Besleria solanoides","224",9,14,0,2014-04-22,"1900_2100",4,"2014",0.307,718,117,98.5,1,FALSE,1334.667,FALSE,9,2
"8926","Purple-bibbed Whitetip","Besleria solanoides","819",9,14,0,2013-08-05,"1900_2100",8,"2013",0.307,7772.167,1119.833,0,1,TRUE,1334.667,FALSE,9,2
"8927","Purple-bibbed Whitetip","Besleria solanoides","251",9,14,0,2015-10-23,"2100_2300",10,"2015",0.307,8237,7799.667,5151,1,TRUE,1334.667,TRUE,9,2
"8928","Purple-bibbed Whitetip","Besleria solanoides","235",9,14,0,2015-10-06,"1900_2100",10,"2015",0.307,9649,9199.333,5335.667,1,TRUE,1334.667,TRUE,9,2
"8929","Purple-bibbed Whitetip","Besleria solanoides","246",9,14,0,2014-10-08,"2100_2300",10,"2014",0.307,5390.5,4851.15,3449.65,1,TRUE,1334.667,TRUE,9,2
"8930","Purple-bibbed Whitetip","Besleria solanoides","451",9,14,0,2013-09-05,"1900_2100",9,"2013",0.307,14378,13484.71,12069.79,1,TRUE,1334.667,TRUE,9,2
"8931","Purple-bibbed Whitetip","Besleria solanoides","191",9,14,0,2013-10-03,"1700_1900",10,"2013",0.307,13324.99,12477.35,9283.487,1,TRUE,1334.667,TRUE,9,2
"8932","Purple-bibbed Whitetip","Besleria solanoides","1193",9,14,0,2015-10-23,"2100_2300",10,"2015",0.307,8237,7799.667,5151,1,TRUE,1334.667,TRUE,9,2
"8933","Purple-bibbed Whitetip","Besleria solanoides","806",9,14,0,2015-10-20,"2100_2300",10,"2015",0.307,7592.333,7161.667,4457.667,1,TRUE,1334.667,TRUE,9,2
"8934","Purple-bibbed Whitetip","Besleria solanoides","192",9,14,0,2013-10-04,"1700_1900",10,"2013",0.307,13324.99,12477.35,9283.487,1,TRUE,1334.667,TRUE,9,2
"8935","Purple-bibbed Whitetip","Besleria solanoides","196",9,14,0,2013-11-06,"1700_1900",11,"2013",0.307,6959.16,6233.556,3890.102,1,TRUE,1334.667,TRUE,9,2
"8936","Purple-bibbed Whitetip","Besleria solanoides","218",9,14,0,2013-09-05,"1900_2100",9,"2013",0.307,14378,13484.71,12069.79,1,TRUE,1334.667,TRUE,9,2
"8937","Purple-bibbed Whitetip","Besleria solanoides","420",9,14,1,2013-11-20,"1500_1700",11,"2013",0.307,2000.208,1310.5,846.6667,1,TRUE,1334.667,FALSE,9,2
"8938","Purple-bibbed Whitetip","Besleria solanoides","182",9,14,0,2014-10-07,"1500_1700",10,"2014",0.307,3367,3008.45,1521.5,1,TRUE,1334.667,TRUE,9,2
"8939","Purple-bibbed Whitetip","Besleria solanoides","180",9,14,0,2014-02-15,"1500_1700",2,"2014",0.307,554.25,61.5,4,1,FALSE,1334.667,FALSE,9,2
"8940","Purple-bibbed Whitetip","Besleria solanoides","813",9,14,0,2015-04-08,"2100_2300",4,"2015",0.307,530,130.25,136,1,FALSE,1334.667,FALSE,9,2
"8941","Purple-bibbed Whitetip","Besleria solanoides","225",9,14,0,2014-05-11,"1900_2100",5,"2014",0.307,847.5,208.4167,149.6667,1,FALSE,1334.667,FALSE,9,2
"8942","Purple-bibbed Whitetip","Besleria solanoides","229",9,14,0,2014-10-23,"1900_2100",10,"2014",0.307,9960.05,9469.2,6678.9,1,TRUE,1334.667,TRUE,9,2
"8943","Purple-bibbed Whitetip","Besleria solanoides","203",9,14,0,2014-10-08,"1700_1900",10,"2014",0.307,5960,5627.7,2804.75,1,TRUE,1334.667,TRUE,9,2
"8944","Purple-bibbed Whitetip","Besleria solanoides","233",9,14,0,2015-09-22,"1900_2100",9,"2015",0.307,7811.25,7265,4259.75,1,TRUE,1334.667,TRUE,9,2
"8945","Purple-bibbed Whitetip","Besleria solanoides","207",9,14,0,2014-12-16,"1700_1900",12,"2014",0.307,3071.25,2131.25,1979.25,1,TRUE,1334.667,TRUE,9,2
"8946","Purple-bibbed Whitetip","Besleria solanoides","1190",9,14,0,2013-10-11,"2100_2300",10,"2013",0.307,7917.058,7358.133,5359.467,1,TRUE,1334.667,TRUE,9,2
"8947","Purple-bibbed Whitetip","Besleria solanoides","242",9,14,0,2013-10-12,"2100_2300",10,"2013",0.307,7917.058,7358.133,5359.467,1,TRUE,1334.667,TRUE,9,2
"8948","Purple-bibbed Whitetip","Besleria solanoides","266",9,14,0,2013-08-04,"1900_2100",8,"2013",0.307,7772.167,1119.833,0,1,TRUE,1334.667,FALSE,9,2
"8949","Purple-bibbed Whitetip","Besleria solanoides","236",9,14,0,2015-10-20,"1900_2100",10,"2015",0.307,9649,9199.333,5335.667,1,TRUE,1334.667,TRUE,9,2
"8950","Purple-bibbed Whitetip","Besleria solanoides","788",9,14,0,2013-09-12,"1900_2100",9,"2013",0.307,14247.08,13420.74,11759.17,1,TRUE,1334.667,TRUE,9,2
"8951","Purple-bibbed Whitetip","Besleria solanoides","185",9,14,0,2015-09-09,"1500_1700",9,"2015",0.307,2334.167,1670.417,142.5,1,TRUE,1334.667,FALSE,9,2
"8952","Purple-bibbed Whitetip","Besleria solanoides","243",9,14,0,2013-10-22,"2100_2300",10,"2013",0.307,5950.181,5420.739,3179.256,1,TRUE,1334.667,TRUE,9,2
"8953","Purple-bibbed Whitetip","Besleria solanoides","632",9,14,0,2013-10-03,"1700_1900",10,"2013",0.307,13324.99,12477.35,9283.487,1,TRUE,1334.667,TRUE,9,2
"8954","Purple-bibbed Whitetip","Bomarea multiflora","1195",9,17,0,2014-07-02,"2300_2500",7,"2014",0.914,1049.5,80.75,0,1,FALSE,1334.667,FALSE,9,3
"8955","Purple-bibbed Whitetip","Bomarea multiflora","1219",9,17,0,2013-08-02,"2300_2500",8,"2013",0.914,11267.33,99,0,1,FALSE,1334.667,FALSE,9,3
"8956","Purple-bibbed Whitetip","Bomarea multiflora","1217",9,17,0,2013-07-30,"2300_2500",7,"2013",0.914,11267.33,99,0,1,FALSE,1334.667,FALSE,9,3
"8957","Purple-bibbed Whitetip","Bomarea multiflora","1218",9,17,0,2013-08-01,"2300_2500",8,"2013",0.914,11267.33,99,0,1,FALSE,1334.667,FALSE,9,3
"8958","Purple-bibbed Whitetip","Bomarea multiflora","1103",9,17,0,2013-08-02,"2300_2500",8,"2013",0.914,11267.33,99,0,1,FALSE,1334.667,FALSE,9,3
